provider_id,Measure,payment_measure_id,hospital_type,hospital_owner,hospital_overall_rating,mortality_code,readmission_code,effectiveness_of_care_code,timeliness_of_care_code,patient_experience_code,SIR_compared_to_national_code,SIR_score,spend_score,payment,value_of_care_category_code
310022,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,1,1,0,-1,0,0,1.022,1.03,17223,0
310024,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,0,0,1.121,1.16,21491,0
310025,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,0,-1,0,-1,-1,1,0.237,1.07,18365,0
310027,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,0,-1,-1,-1,-1,0,0.635,1.17,19132,0
310028,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,-1,-1,0,1.002,1.05,18502,0
310029,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,-1,-1,0,1.329,0.99,17219,0
310031,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,0,NA,NA,1,-1,1.874,1,17238,0
310032,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,-1,-1,-1,0,0.738,1.06,18233,0
310034,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,4,0,1,0,-1,-1,1,0.384,1.05,17982,0
310038,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,-1,0,1.013,1.07,18669,0
310039,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,1,-1,0,-1,-1,0,0.882,1.08,18653,1
310040,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,2,0,-1,0,-1,-1,1,0.095,1.11,18743,0
310041,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,-1,-1,0,-1,-1,0,1.063,1.11,18789,-1
310044,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,0,0,0,0,1.194,1.06,20258,0
310045,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,0,-1,-1,0,1.207,1.04,18051,-1
310047,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,-1,0,-1,1,0,1.078,1.01,17957,0
310048,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,-1,-1,0,0.827,1.06,19029,0
310050,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,0,-1,0,0,-1,0,0.868,0.97,17822,0
310051,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,4,0,1,0,-1,-1,0,1.246,1.02,18257,0
310052,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,0,1,0,-1,-1,0,0.943,1.11,19228,0
310054,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,0,-1,-1,0,0.639,1.06,18846,0
310057,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,1,0,-1,-1,0,0.853,1.03,16524,0
310058,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,2,NA,-1,0,0,NA,1,0.064,1.02,18649,0
310060,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,5,1,1,0,0,0,0,0.545,0.94,17486,0
310061,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,0,-1,0,-1,-1,0,0.943,1.03,17899,0
310064,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,4,1,1,-1,-1,0,1,0.69,1.03,18023,0
310069,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,-1,0,0,1,0,0.841,1.03,17089,0
310070,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,1,0,-1,0,-1,0,1,0.51,1.05,18058,0
310073,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,-1,-1,1,0.802,1.07,19140,0
310074,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,0,-1,-1,-1,-1,1,0.657,1.05,17562,0
310075,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,1,-1,0,-1,1,0,0.732,1.13,19983,0
310076,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,1,-1,0,-1,1,-1,1.285,1.06,18224,0
310081,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,0,-1,-1,-1,0,1.046,1.04,16544,0
310083,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,1,-1,-1,-1,-1,0,0.653,1.15,20158,0
310084,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,-1,0,-1,0,-1,2.013,1.15,18380,0
310086,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,1,-1,0,-1,-1,0,0.928,1.02,18464,0
310091,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,0,-1,1,0.159,1.08,18981,0
310092,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,-1,0,0.961,1.11,19766,0
310096,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,1,1,-1,-1,-1,1,0.355,0.98,17633,1
310108,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,-1,-1,1.234,1.12,19307,0
310110,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,-1,-1,1.496,1.13,18984,0
310111,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,1,-1,0,-1,-1,0,1.414,1.09,17518,0
310112,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,1,-1,0,-1,-1,0,1.013,1.06,18982,0
310113,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,-1,-1,0,0.869,1,17508,0
310115,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,2,0,1,0,0,-1,0,0.208,1.06,20445,0
310118,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,0,-1,0,-1,-1,0,0.923,1.17,17603,0
310119,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - State,1,0,-1,-1,-1,-1,0,0.971,1.11,18619,0
310130,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,0,-1,-1,0,-1,0,1.645,1.03,17629,0
320001,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,1,0,0,-1,-1,-1,-1,1.409,1.03,15955,0
320002,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,-1,-1,0,0.919,0.94,14779,0
320003,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,3,0,-1,0,0,0,0,1.339,0.73,14368,0
320004,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,-1,1,0,0,-1,0,1.707,1,18427,-1
320005,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,0,-1,0,1.132,0.95,15516,0
320006,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,0,-1,0,-1,-1,0,0.708,0.93,16536,0
320009,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,-1,-1,-1,1.421,0.97,17779,0
320011,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,0,0,0,0.764,0.88,14498,0
320016,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,4,0,1,0,0,1,0,0.258,0.88,15075,0
320017,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - State,4,0,1,0,0,-1,0,0.642,0.94,15825,0
320018,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,1,0,-1,0,-1,-1,0,0.829,1.01,17473,0
320021,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,2,-1,1,0,-1,0,0,0.934,0.96,16401,0
320022,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Federal,2,0,0,-1,0,0,0,0.477,0.93,15525,0
320033,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,0,1,0,1,-1,0,1.176,0.89,15324,0
320038,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,0,-1,-1,-1,1,0,0.82,14209,0
320059,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Federal,2,NA,1,0,NA,-1,0,0.795,0.74,12016,0
320063,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,0,0,0,0,-1,0,0.893,0.89,15195,0
320065,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,0,0,0,0,-1,0,0,0.87,18450,0
320074,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Federal,4,0,1,0,0,1,0,0.506,0.87,15110,0
320085,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,0,-1,0,0,-1,0,1.011,1.01,17519,0
320086,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,3,0,-1,0,0,0,0,0,1.01,13358,0
320089,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,NA,1,-1,-1,-1,0,1.145,0.92,16718,0
321309,HAI_6,PAYM_30_PN,Critical Access Hospitals,Proprietary,2,0,-1,0,0,0,0,0,NA,14318,0
321310,HAI_6,PAYM_30_PN,Critical Access Hospitals,Voluntary non-profit - Private,5,0,1,0,-1,0,0,0.722,0.88,14505,0
330003,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,-1,-1,-1,2.273,0.94,14810,0
330004,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,0,-1,0,-1,-1,0,0.994,1.04,15840,0
330005,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,-1,1,0.776,0.96,16680,-1
330006,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,0,-1,0,-1,-1,0,0.891,1.05,18726,0
330008,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,2,0,-1,0,0,-1,0,0,0.9,15359,0
330009,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,1,0,-1,0,-1,-1,1,0.49,0.88,15700,0
330011,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,0,0,0,0.914,0.89,15382,-1
330013,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,-1,1,0.705,0.99,17424,0
330014,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,-1,-1,-1,-1,-1,0,0.807,1.03,16945,0
330019,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,1,-1,0,-1,-1,-1,2.138,1.03,19505,0
330023,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,0,-1,0,-1,-1,-1,1.256,0.97,17336,0
330024,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,1,-1,0,-1,-1,1,0.655,0.98,17397,0
330027,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,1,-1,-1,-1,-1,-1,1,0.535,1.08,18052,-1
330028,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,0,-1,-1,-1,-1,-1,1.36,1,19318,0
330030,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,0,-1,0,0.659,0.9,16450,0
330033,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,1,0,1,0,0.88,13722,0
330043,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,-1,-1,0,-1,-1,0,1.065,1.04,17601,-1
330044,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,-1,-1,0,-1,-1,0,1.243,1.01,16749,-1
330045,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,1,-1,0,-1,0,0,0.818,1.03,18076,0
330046,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,1,-1,0,-1,-1,1,0.386,0.99,16448,1
330047,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,-1,-1,0,1,-1,1,0.22,0.94,16562,0
330049,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,0,0,1,1,0,1.403,0.95,17397,0
330055,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,0,-1,0,-1,-1,1,0.698,1.02,18999,0
330056,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,0,-1,0,-1,-1,1,0.577,1,17393,0
330057,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,-1,-1,1,0.723,0.94,16492,0
330058,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,-1,0,1.512,0.91,16662,0
330059,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,1,-1,-1,-1,-1,-1,1.119,0.97,16283,1
330061,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,0,-1,-1,0,0.937,1.04,18781,0
330065,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,2,0,-1,0,0,-1,1,0.158,0.95,15404,0
330073,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,0,0,0,0,0,0.711,0.83,16100,0
330074,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,0,0,1.07,0.92,15296,0
330078,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,-1,1,0,-1,-1,1,0.424,0.99,18003,-1
330079,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,4,0,0,0,0,1,-1,3.577,0.89,16688,0
330080,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,1,0,-1,-1,-1,-1,1,0.408,1.02,20738,0
330084,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,2,0,-1,0,1,-1,0,0,0.76,15174,0
330085,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,0,-1,0,0,0,0,1.311,0.9,13692,0
330086,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,-1,0,1.728,1.16,19608,0
330088,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,0,0,0,0,1,0,0.95,16468,0
330090,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,-1,0,1.357,0.98,16198,0
330094,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,-1,-1,1.639,1.03,16287,0
330096,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,1,0,0,-1,0,0.761,0.9,15591,0
330101,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,1,1,0,-1,-1,-1,1.095,1,16439,1
330102,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,4,0,1,0,-1,1,0,0.875,1,17398,0
330103,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,-1,0,-1,0,-1,0,1.091,0.96,16986,0
330104,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,2,0,-1,0,-1,-1,0,1.032,1.1,19570,0
330106,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,1,-1,0,-1,0,1,0.686,1,17209,0
330107,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,-1,0,1.019,1.05,15932,0
330108,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,0,0,0,NA,0,0.492,1.02,14701,0
330115,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,-1,1,0,-1,1,0,0.812,0.9,15206,0
330119,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,1,-1,0,0,-1,1,0.521,1,17513,1
330125,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,1,-1,0,-1,-1,1,0.802,0.93,17056,1
330126,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,0,-1,0,0,1.228,1.01,18593,0
330127,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,1,0,-1,-1,-1,-1,0,1.02,1,17126,0
330128,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,1,0,-1,0,-1,-1,1,0.467,1.07,15822,0
330135,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,4,0,1,0,1,0,1,0.3,0.89,16489,0
330136,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,-1,0,0.793,0.97,15881,0
330140,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,1,-1,0,-1,0,0,1.034,0.97,15367,0
330141,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,1,1,0,-1,-1,0,1.01,1.08,19077,0
330153,HAI_6,PAYM_30_PN,Acute Care Hospitals,Proprietary,2,-1,1,1,-1,-1,0,0.979,0.9,16469,0
330157,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,1,0,-1,-1,0,0.678,0.9,15265,0
330158,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,1,1,-1,0,-1,-1,0,1.17,1.08,19740,0
330160,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,0,-1,0,-1,-1,0,0.904,1.01,17644,0
330162,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,0,0,1,0,0.972,0.97,16517,0
330163,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,-1,0,-1,1,0.348,0.97,14773,0
330164,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,-1,0,0,0.818,0.92,14481,0
330167,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,1,-1,0,-1,-1,0,0.944,1.01,15976,1
330169,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,1,-1,0,-1,-1,1,0.323,1.01,16792,1
330175,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,1,-1,0,-1,-1,1,0.186,0.88,14231,1
330180,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,1,0,-1,-1,0,0.492,0.95,16641,0
330181,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,-1,0,0.84,1.13,17804,0
330182,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,4,1,1,0,-1,1,0,0.887,1.03,16571,1
330184,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,0,0,-1,-1,0,0.935,1.05,19058,0
330185,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,1,-1,0,-1,1,0,1.359,1.02,16147,1
330188,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,3,0,1,0,0,0,1,0.368,0.97,15451,0
330191,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,-1,-1,0,0,0,0,0.857,1,15353,0
330193,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,-1,-1,0,-1,-1,0,1.106,1.13,18759,-1
330194,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,1,-1,0,-1,-1,1,0.432,1.02,19026,1
330195,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,1,-1,-1,-1,-1,1,0.852,1.02,17246,0
330196,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,1,0,-1,-1,-1,-1,0,0.994,1.1,17720,0
330197,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,0,0,0,0,1.354,0.87,13842,1
330198,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,-1,1,0.652,1.04,17313,0
330199,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,1,0,-1,0,-1,-1,1,0.267,0.95,15985,0
330201,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,1,-1,0,-1,-1,-1,1.648,1.03,18653,0
330202,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,1,0,-1,-1,-1,-1,1,0.332,1,15792,0
330203,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,-1,1,0.541,0.96,15999,0
330204,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,1,0,-1,0,-1,-1,1,0.716,0.94,16159,0
330205,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,2,0,-1,0,1,1,0,1.609,1.01,18434,0
330208,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,1,-1,0,-1,0,0,0.661,1,18514,0
330211,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,0,0,0,0,1.135,0.94,14639,0
330214,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,5,1,1,0,-1,0,-1,1.375,1.03,17912,1
330215,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,1,0,0,0,1.442,0.95,15877,0
330218,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,-1,0,0,0.577,0.96,18202,0
330219,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,0,-1,0,0,0.94,0.97,16711,0
330221,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,0,-1,0,-1,-1,1,0.66,0.98,18331,0
330222,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,-1,1,0,1.314,0.9,15424,0
330223,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,2,0,-1,0,0,-1,0,1.911,0.81,14748,0
330224,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,NA,NA,NA,NA,NA,0,0,0.343,1.02,NA,NA
330226,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,0,0,-1,0,0,0.91,0.92,16209,0
330229,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,0,0,0,-1,0,0.901,0.96,14960,0
330231,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,1,0,-1,0,-1,-1,1,0.567,0.95,15328,0
330232,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,0,-1,0,0,1.01,16636,0
330233,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,0,-1,-1,-1,-1,1,0.396,0.97,16885,0
330234,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Hospital District or Authority,1,0,-1,0,-1,-1,-1,1.283,1.08,19556,0
330235,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,0,-1,0,-1,-1,0,0.857,0.95,14995,0
330236,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,1,-1,0,-1,-1,0,1.033,1.05,18002,1
330238,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,0,0,0,0,0.868,0.88,13297,0
330239,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,0,-1,-1,-1,-1,0,0.992,0.96,17088,0
330240,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - Local,1,0,-1,0,-1,-1,1,0.593,1.03,18987,0
330241,HAI_6,PAYM_30_PN,Acute Care Hospitals,Government - State,1,0,-1,0,-1,-1,0,0.925,1.01,17147,0
330245,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,0,-1,0,-1,-1,-1,1.443,1.01,15377,0
330246,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Church,3,0,-1,0,-1,-1,1,0.449,1.07,17016,1
330250,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,1,-1,0,-1,-1,1,0.652,0.96,14471,0
330259,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,0,-1,0,-1,-1,-1,1.47,1.18,18894,0
330261,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,3,0,-1,0,-1,1,0,0.845,1,17011,0
330264,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Other,2,0,-1,0,-1,-1,0,0.863,1.01,18442,0
330265,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,0,0,0,0.849,0.86,13637,0
330267,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,2,0,-1,0,-1,0,0,1.301,1.03,17834,0
330268,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,1,0,0,0,0,0.601,0.83,13562,0
330270,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,5,NA,NA,0,NA,1,-1,1.739,0.99,NA,NA
330273,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,3,0,-1,0,0,0,0,1.306,1,17726,0
330276,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,1,0,1,-1,0,1.186,0.91,14853,0
330277,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,4,0,-1,0,0,0,0,1.27,0.88,16114,0
330279,HAI_6,PAYM_30_PN,Acute Care Hospitals,Voluntary non-profit - Private,1,-1,1,0,-1,-1,0,0.811,1,18052,0
